TRG_sub,hemi,label_name,network_name,dice_coeff,dataset
100307,rh,spls,VentralAttentionB,0,HCP_discovery
100307,lh,spls,VisualA,0,HCP_discovery
100307,rh,spls,VisualA,0,HCP_discovery
100307,lh,spls,VisualB,0,HCP_discovery
100307,rh,spls,VisualB,0,HCP_discovery
100307,lh,spls,VisualC,0,HCP_discovery
100307,rh,spls,VisualC,0,HCP_discovery
100408,lh,spls,Auditory,0,HCP_discovery
100408,rh,spls,Auditory,0,HCP_discovery
100408,lh,spls,ControlA,0,HCP_discovery
100408,rh,spls,ControlA,0,HCP_discovery
100408,lh,spls,ControlB,0,HCP_discovery
100408,rh,spls,ControlB,0.00845665961945032,HCP_discovery
100408,lh,spls,ControlC,0.0845070422535211,HCP_discovery
100408,rh,spls,ControlC,0.0126582278481013,HCP_discovery
100408,lh,spls,DefaultA,0.731934731934732,HCP_discovery
100408,rh,spls,DefaultA,0.939189189189189,HCP_discovery
100408,lh,spls,DefaultB,0.461103253182461,HCP_discovery
100408,rh,spls,DefaultB,0.188461538461538,HCP_discovery
100408,lh,spls,DefaultC,0.146507666098808,HCP_discovery
100408,rh,spls,DefaultC,0,HCP_discovery
100408,lh,spls,DorsalAttentionA,0,HCP_discovery
100408,rh,spls,DorsalAttentionA,0,HCP_discovery
100408,lh,spls,DorsalAttentionB,0,HCP_discovery
100408,rh,spls,DorsalAttentionB,0,HCP_discovery
100408,lh,spls,SomatomotorA,0,HCP_discovery
100408,rh,spls,SomatomotorA,0,HCP_discovery
100408,lh,spls,SomatomotorB,0,HCP_discovery
100408,rh,spls,SomatomotorB,0,HCP_discovery
100408,lh,spls,TemporalParietal,0,HCP_discovery
100408,rh,spls,TemporalParietal,0,HCP_discovery
100408,lh,spls,VentralAttentionA,0,HCP_discovery
100408,rh,spls,VentralAttentionA,0,HCP_discovery
100408,lh,spls,VentralAttentionB,0,HCP_discovery
100408,rh,spls,VentralAttentionB,0,HCP_discovery
100408,lh,spls,VisualA,0,HCP_discovery
100408,rh,spls,VisualA,0,HCP_discovery
100408,lh,spls,VisualB,0,HCP_discovery
100408,rh,spls,VisualB,0,HCP_discovery
100408,lh,spls,VisualC,0,HCP_discovery
100408,rh,spls,VisualC,0,HCP_discovery
100610,lh,spls,Auditory,0,HCP_discovery
100610,rh,spls,Auditory,0,HCP_discovery
100610,lh,spls,ControlA,0,HCP_discovery
100610,rh,spls,ControlA,0,HCP_discovery
100610,lh,spls,ControlB,0.0928571428571429,HCP_discovery
100610,rh,spls,ControlB,0.504823151125402,HCP_discovery
100610,lh,spls,ControlC,0.048721071863581,HCP_discovery
100610,rh,spls,ControlC,0,HCP_discovery
100610,lh,spls,DefaultA,0.615384615384615,HCP_discovery
100610,rh,spls,DefaultA,0.699300699300699,HCP_discovery
100610,lh,spls,DefaultB,0.636595744680851,HCP_discovery
100610,rh,spls,DefaultB,0.158415841584158,HCP_discovery
100610,lh,spls,DefaultC,0.029520295202952,HCP_discovery
100610,rh,spls,DefaultC,0.0745341614906832,HCP_discovery
100610,lh,spls,DorsalAttentionA,0,HCP_discovery
100610,rh,spls,DorsalAttentionA,0,HCP_discovery
100610,lh,spls,DorsalAttentionB,0,HCP_discovery
100610,rh,spls,DorsalAttentionB,0,HCP_discovery
100610,lh,spls,SomatomotorA,0,HCP_discovery
100610,rh,spls,SomatomotorA,0,HCP_discovery
100610,lh,spls,SomatomotorB,0,HCP_discovery
100610,rh,spls,SomatomotorB,0,HCP_discovery
100610,lh,spls,TemporalParietal,0,HCP_discovery
100610,rh,spls,TemporalParietal,0,HCP_discovery
100610,lh,spls,VentralAttentionA,0,HCP_discovery
100610,rh,spls,VentralAttentionA,0,HCP_discovery
100610,lh,spls,VentralAttentionB,0,HCP_discovery
100610,rh,spls,VentralAttentionB,0,HCP_discovery
100610,lh,spls,VisualA,0,HCP_discovery
100610,rh,spls,VisualA,0,HCP_discovery
100610,lh,spls,VisualB,0,HCP_discovery
100610,rh,spls,VisualB,0,HCP_discovery
100610,lh,spls,VisualC,0,HCP_discovery
100610,rh,spls,VisualC,0,HCP_discovery
101006,lh,spls,Auditory,0,HCP_discovery
101006,rh,spls,Auditory,0,HCP_discovery
101006,lh,spls,ControlA,0,HCP_discovery
101006,rh,spls,ControlA,0,HCP_discovery
101006,lh,spls,ControlB,0.159375,HCP_discovery
101006,rh,spls,ControlB,0,HCP_discovery
101006,lh,spls,ControlC,0,HCP_discovery
101006,rh,spls,ControlC,0,HCP_discovery
101006,lh,spls,DefaultA,0.757383966244726,HCP_discovery
101006,rh,spls,DefaultA,0.988188976377953,HCP_discovery
101006,lh,spls,DefaultB,0.466145833333333,HCP_discovery
101006,rh,spls,DefaultB,0.0456273764258555,HCP_discovery
101006,lh,spls,DefaultC,0,HCP_discovery
101006,rh,spls,DefaultC,0,HCP_discovery
101006,lh,spls,DorsalAttentionA,0,HCP_discovery
101006,rh,spls,DorsalAttentionA,0,HCP_discovery
101006,lh,spls,DorsalAttentionB,0,HCP_discovery
101006,rh,spls,DorsalAttentionB,0,HCP_discovery
101006,lh,spls,SomatomotorA,0,HCP_discovery
101006,rh,spls,SomatomotorA,0,HCP_discovery
101006,lh,spls,SomatomotorB,0,HCP_discovery
101006,rh,spls,SomatomotorB,0,HCP_discovery
101006,lh,spls,TemporalParietal,0,HCP_discovery
101006,rh,spls,TemporalParietal,0,HCP_discovery
101006,lh,spls,VentralAttentionA,0,HCP_discovery
101006,rh,spls,VentralAttentionA,0,HCP_discovery
101006,lh,spls,VentralAttentionB,0,HCP_discovery
101006,rh,spls,VentralAttentionB,0,HCP_discovery
101006,lh,spls,VisualA,0,HCP_discovery
101006,rh,spls,VisualA,0,HCP_discovery
101006,lh,spls,VisualB,0,HCP_discovery
101006,rh,spls,VisualB,0,HCP_discovery
101006,lh,spls,VisualC,0,HCP_discovery
101006,rh,spls,VisualC,0,HCP_discovery
101107,lh,spls,Auditory,0,HCP_discovery
101107,rh,spls,Auditory,0,HCP_discovery
101107,lh,spls,ControlA,0,HCP_discovery
101107,rh,spls,ControlA,0,HCP_discovery
101107,lh,spls,ControlB,0.222804718217562,HCP_discovery
101107,rh,spls,ControlB,0.328767123287671,HCP_discovery
101107,lh,spls,ControlC,0.0738636363636364,HCP_discovery
101107,rh,spls,ControlC,0,HCP_discovery
101107,lh,spls,DefaultA,0.58307210031348,HCP_discovery
101107,rh,spls,DefaultA,0.890909090909091,HCP_discovery
101107,lh,spls,DefaultB,0.0117302052785924,HCP_discovery
101107,rh,spls,DefaultB,0,HCP_discovery
101107,lh,spls,DefaultC,0.290037831021438,HCP_discovery
101107,rh,spls,DefaultC,0,HCP_discovery
101107,lh,spls,DorsalAttentionA,0.054519368723099,HCP_discovery
101107,rh,spls,DorsalAttentionA,0,HCP_discovery
101107,lh,spls,DorsalAttentionB,0,HCP_discovery
101107,rh,spls,DorsalAttentionB,0,HCP_discovery
101107,lh,spls,SomatomotorA,0,HCP_discovery
101107,rh,spls,SomatomotorA,0,HCP_discovery
101107,lh,spls,SomatomotorB,0,HCP_discovery
101107,rh,spls,SomatomotorB,0,HCP_discovery
101107,lh,spls,TemporalParietal,0,HCP_discovery
101107,rh,spls,TemporalParietal,0,HCP_discovery
101107,lh,spls,VentralAttentionA,0,HCP_discovery
101107,rh,spls,VentralAttentionA,0,HCP_discovery
101107,lh,spls,VentralAttentionB,0.36231884057971,HCP_discovery
101107,rh,spls,VentralAttentionB,0,HCP_discovery
101107,lh,spls,VisualA,0,HCP_discovery
101107,rh,spls,VisualA,0,HCP_discovery
101107,lh,spls,VisualB,0,HCP_discovery
101107,rh,spls,VisualB,0,HCP_discovery
101107,lh,spls,VisualC,0,HCP_discovery
101107,rh,spls,VisualC,0,HCP_discovery
180937,lh,spls,Auditory,0,HCP_discovery
180937,rh,spls,Auditory,0,HCP_discovery
180937,lh,spls,ControlA,0,HCP_discovery
180937,rh,spls,ControlA,0.119725220804711,HCP_discovery
180937,lh,spls,ControlB,0.138594802694899,HCP_discovery
180937,rh,spls,ControlB,0.127077223851417,HCP_discovery
180937,lh,spls,ControlC,0.00412796697626419,HCP_discovery
180937,rh,spls,ControlC,0.23084025854109,HCP_discovery
180937,lh,spls,DefaultA,0.953463203463204,HCP_discovery
180937,rh,spls,DefaultA,0.729442970822281,HCP_discovery
180937,lh,spls,DefaultB,0,HCP_discovery
180937,rh,spls,DefaultB,0.0468909276248726,HCP_discovery
180937,lh,spls,DefaultC,0.00412796697626419,HCP_discovery
180937,rh,spls,DefaultC,0.245421245421245,HCP_discovery
180937,lh,spls,DorsalAttentionA,0,HCP_discovery
180937,rh,spls,DorsalAttentionA,0,HCP_discovery
180937,lh,spls,DorsalAttentionB,0,HCP_discovery
180937,rh,spls,DorsalAttentionB,0,HCP_discovery
180937,lh,spls,SomatomotorA,0,HCP_discovery
180937,rh,spls,SomatomotorA,0,HCP_discovery
180937,lh,spls,SomatomotorB,0,HCP_discovery
180937,rh,spls,SomatomotorB,0,HCP_discovery
180937,lh,spls,TemporalParietal,0.0204708290685773,HCP_discovery
180937,rh,spls,TemporalParietal,0,HCP_discovery
180937,lh,spls,VentralAttentionA,0,HCP_discovery
180937,rh,spls,VentralAttentionA,0,HCP_discovery
180937,lh,spls,VentralAttentionB,0,HCP_discovery
180937,rh,spls,VentralAttentionB,0,HCP_discovery
180937,lh,spls,VisualA,0,HCP_discovery
180937,rh,spls,VisualA,0,HCP_discovery
180937,lh,spls,VisualB,0,HCP_discovery
180937,rh,spls,VisualB,0,HCP_discovery
180937,lh,spls,VisualC,0,HCP_discovery
180937,rh,spls,VisualC,0,HCP_discovery
268749,lh,spls,Auditory,0,HCP_discovery
268749,rh,spls,Auditory,0,HCP_discovery
268749,lh,spls,ControlA,0,HCP_discovery
268749,rh,spls,ControlA,0,HCP_discovery
268749,lh,spls,ControlB,0.0075187969924812,HCP_discovery
268749,rh,spls,ControlB,0,HCP_discovery
268749,lh,spls,ControlC,0,HCP_discovery
268749,rh,spls,ControlC,0,HCP_discovery
268749,lh,spls,DefaultA,0.799546998867497,HCP_discovery
268749,rh,spls,DefaultA,0.99830220713073,HCP_discovery
268749,lh,spls,DefaultB,0.49645390070922,HCP_discovery
268749,rh,spls,DefaultB,0,HCP_discovery
268749,lh,spls,DefaultC,0,HCP_discovery
268749,rh,spls,DefaultC,0,HCP_discovery
268749,lh,spls,DorsalAttentionA,0,HCP_discovery
268749,rh,spls,DorsalAttentionA,0,HCP_discovery
268749,lh,spls,DorsalAttentionB,0,HCP_discovery
268749,rh,spls,DorsalAttentionB,0,HCP_discovery
268749,lh,spls,SomatomotorA,0,HCP_discovery
268749,rh,spls,SomatomotorA,0,HCP_discovery
268749,lh,spls,SomatomotorB,0,HCP_discovery
268749,rh,spls,SomatomotorB,0,HCP_discovery
268749,lh,spls,TemporalParietal,0,HCP_discovery
268749,rh,spls,TemporalParietal,0,HCP_discovery
268749,lh,spls,VentralAttentionA,0,HCP_discovery
268749,rh,spls,VentralAttentionA,0,HCP_discovery
268749,lh,spls,VentralAttentionB,0,HCP_discovery
268749,rh,spls,VentralAttentionB,0,HCP_discovery
268749,lh,spls,VisualA,0,HCP_discovery
268749,rh,spls,VisualA,0,HCP_discovery
268749,lh,spls,VisualB,0,HCP_discovery
268749,rh,spls,VisualB,0,HCP_discovery
268749,lh,spls,VisualC,0,HCP_discovery
268749,rh,spls,VisualC,0,HCP_discovery
365343,lh,spls,Auditory,0,HCP_discovery
365343,rh,spls,Auditory,0,HCP_discovery
365343,lh,spls,ControlA,0,HCP_discovery
365343,rh,spls,ControlA,0,HCP_discovery
365343,lh,spls,ControlB,0,HCP_discovery
365343,rh,spls,ControlB,0.677824267782427,HCP_discovery
365343,lh,spls,ControlC,0.0425531914893617,HCP_discovery
365343,rh,spls,ControlC,0,HCP_discovery
365343,lh,spls,DefaultA,0.685714285714286,HCP_discovery
365343,rh,spls,DefaultA,0.414715719063545,HCP_discovery
365343,lh,spls,DefaultB,0.626865671641791,HCP_discovery
365343,rh,spls,DefaultB,0.345549738219895,HCP_discovery
365343,lh,spls,DefaultC,0,HCP_discovery
365343,rh,spls,DefaultC,0.033195020746888,HCP_discovery
365343,lh,spls,DorsalAttentionA,0,HCP_discovery
365343,rh,spls,DorsalAttentionA,0,HCP_discovery
365343,lh,spls,DorsalAttentionB,0,HCP_discovery
365343,rh,spls,DorsalAttentionB,0,HCP_discovery
365343,lh,spls,SomatomotorA,0,HCP_discovery
365343,rh,spls,SomatomotorA,0,HCP_discovery
365343,lh,spls,SomatomotorB,0,HCP_discovery
365343,rh,spls,SomatomotorB,0,HCP_discovery
365343,lh,spls,TemporalParietal,0,HCP_discovery
365343,rh,spls,TemporalParietal,0,HCP_discovery
365343,lh,spls,VentralAttentionA,0,HCP_discovery
365343,rh,spls,VentralAttentionA,0,HCP_discovery
365343,lh,spls,VentralAttentionB,0,HCP_discovery
365343,rh,spls,VentralAttentionB,0,HCP_discovery
365343,lh,spls,VisualA,0,HCP_discovery
365343,rh,spls,VisualA,0,HCP_discovery
365343,lh,spls,VisualB,0,HCP_discovery
365343,rh,spls,VisualB,0,HCP_discovery
365343,lh,spls,VisualC,0,HCP_discovery
365343,rh,spls,VisualC,0,HCP_discovery
531536,lh,spls,Auditory,0,HCP_discovery
531536,rh,spls,Auditory,0,HCP_discovery
531536,lh,spls,ControlA,0,HCP_discovery
531536,rh,spls,ControlA,0,HCP_discovery
531536,lh,spls,ControlB,0,HCP_discovery
531536,rh,spls,ControlB,0.144846796657382,HCP_discovery
531536,lh,spls,ControlC,0.0112612612612613,HCP_discovery
531536,rh,spls,ControlC,0.0667634252539913,HCP_discovery
531536,lh,spls,DefaultA,0.754583921015515,HCP_discovery
531536,rh,spls,DefaultA,0.677259185700099,HCP_discovery
531536,lh,spls,DefaultB,0.540495867768595,HCP_discovery
531536,rh,spls,DefaultB,0.54585152838428,HCP_discovery
531536,lh,spls,DefaultC,0.03559510567297,HCP_discovery
531536,rh,spls,DefaultC,0,HCP_discovery
531536,lh,spls,DorsalAttentionA,0,HCP_discovery
531536,rh,spls,DorsalAttentionA,0,HCP_discovery
531536,lh,spls,DorsalAttentionB,0,HCP_discovery
531536,rh,spls,DorsalAttentionB,0,HCP_discovery
531536,lh,spls,SomatomotorA,0,HCP_discovery
531536,rh,spls,SomatomotorA,0,HCP_discovery
531536,lh,spls,SomatomotorB,0,HCP_discovery
531536,rh,spls,SomatomotorB,0,HCP_discovery
531536,lh,spls,TemporalParietal,0,HCP_discovery
531536,rh,spls,TemporalParietal,0,HCP_discovery
531536,lh,spls,VentralAttentionA,0,HCP_discovery
531536,rh,spls,VentralAttentionA,0,HCP_discovery
531536,lh,spls,VentralAttentionB,0,HCP_discovery
531536,rh,spls,VentralAttentionB,0,HCP_discovery
531536,lh,spls,VisualA,0,HCP_discovery
531536,rh,spls,VisualA,0,HCP_discovery
531536,lh,spls,VisualB,0,HCP_discovery
531536,rh,spls,VisualB,0,HCP_discovery
531536,lh,spls,VisualC,0,HCP_discovery
531536,rh,spls,VisualC,0,HCP_discovery
112920,lh,spls,Auditory,0,HCP_discovery
112920,rh,spls,Auditory,0,HCP_discovery
112920,lh,spls,ControlA,0,HCP_discovery
112920,rh,spls,ControlA,0,HCP_discovery
112920,lh,spls,ControlB,0,HCP_discovery
112920,rh,spls,ControlB,0,HCP_discovery
112920,lh,spls,ControlC,0.0798548094373866,HCP_discovery
112920,rh,spls,ControlC,0,HCP_discovery
112920,lh,spls,DefaultA,0.977777777777778,HCP_discovery
112920,rh,spls,DefaultA,0.963917525773196,HCP_discovery
112920,lh,spls,DefaultB,0,HCP_discovery
112920,rh,spls,DefaultB,0,HCP_discovery
112920,lh,spls,DefaultC,0.00377358490566038,HCP_discovery
112920,rh,spls,DefaultC,0.130232558139535,HCP_discovery
112920,lh,spls,DorsalAttentionA,0,HCP_discovery
112920,rh,spls,DorsalAttentionA,0,HCP_discovery
112920,lh,spls,DorsalAttentionB,0,HCP_discovery
112920,rh,spls,DorsalAttentionB,0,HCP_discovery
112920,lh,spls,SomatomotorA,0,HCP_discovery
112920,rh,spls,SomatomotorA,0,HCP_discovery
112920,lh,spls,SomatomotorB,0,HCP_discovery
112920,rh,spls,SomatomotorB,0,HCP_discovery
112920,lh,spls,TemporalParietal,0,HCP_discovery
112920,rh,spls,TemporalParietal,0,HCP_discovery
112920,lh,spls,VentralAttentionA,0,HCP_discovery
112920,rh,spls,VentralAttentionA,0,HCP_discovery
112920,lh,spls,VentralAttentionB,0,HCP_discovery
112920,rh,spls,VentralAttentionB,0,HCP_discovery
112920,lh,spls,VisualA,0,HCP_discovery
112920,rh,spls,VisualA,0,HCP_discovery
112920,lh,spls,VisualB,0,HCP_discovery
112920,rh,spls,VisualB,0,HCP_discovery
112920,lh,spls,VisualC,0,HCP_discovery
112920,rh,spls,VisualC,0,HCP_discovery
176744,lh,spls,Auditory,0,HCP_discovery
176744,rh,spls,Auditory,0,HCP_discovery
176744,lh,spls,ControlA,0,HCP_discovery
176744,rh,spls,ControlA,0,HCP_discovery
176744,lh,spls,ControlB,0,HCP_discovery
176744,rh,spls,ControlB,0,HCP_discovery
176744,lh,spls,ControlC,0,HCP_discovery
176744,rh,spls,ControlC,0,HCP_discovery
176744,lh,spls,DefaultA,0.600609756097561,HCP_discovery
176744,rh,spls,DefaultA,0.879472693032015,HCP_discovery
176744,lh,spls,DefaultB,0.704304869442484,HCP_discovery
176744,rh,spls,DefaultB,0.351800554016621,HCP_discovery
176744,lh,spls,DefaultC,0.0530222693531283,HCP_discovery
176744,rh,spls,DefaultC,0,HCP_discovery
176744,lh,spls,DorsalAttentionA,0,HCP_discovery
176744,rh,spls,DorsalAttentionA,0,HCP_discovery
176744,lh,spls,DorsalAttentionB,0,HCP_discovery
176744,rh,spls,DorsalAttentionB,0,HCP_discovery
176744,lh,spls,SomatomotorA,0,HCP_discovery
176744,rh,spls,SomatomotorA,0,HCP_discovery
176744,lh,spls,SomatomotorB,0,HCP_discovery
176744,rh,spls,SomatomotorB,0,HCP_discovery
176744,lh,spls,TemporalParietal,0,HCP_discovery
176744,rh,spls,TemporalParietal,0,HCP_discovery
176744,lh,spls,VentralAttentionA,0,HCP_discovery
176744,rh,spls,VentralAttentionA,0,HCP_discovery
176744,lh,spls,VentralAttentionB,0,HCP_discovery
176744,rh,spls,VentralAttentionB,0,HCP_discovery
176744,lh,spls,VisualA,0,HCP_discovery
176744,rh,spls,VisualA,0,HCP_discovery
176744,lh,spls,VisualB,0,HCP_discovery
176744,rh,spls,VisualB,0,HCP_discovery
176744,lh,spls,VisualC,0,HCP_discovery
176744,rh,spls,VisualC,0,HCP_discovery
151425,lh,spls,Auditory,0,HCP_discovery
151425,rh,spls,Auditory,0,HCP_discovery
151425,lh,spls,ControlA,0,HCP_discovery
151425,rh,spls,ControlA,0.0793140407288317,HCP_discovery
151425,lh,spls,ControlB,0.166189111747851,HCP_discovery
151425,rh,spls,ControlB,0.635186595582635,HCP_discovery
151425,lh,spls,ControlC,0.00415800415800416,HCP_discovery
151425,rh,spls,ControlC,0.0176991150442478,HCP_discovery
151425,lh,spls,DefaultA,0.8,HCP_discovery
151425,rh,spls,DefaultA,0.639331814730448,HCP_discovery
151425,lh,spls,DefaultB,0.387909319899244,HCP_discovery
151425,rh,spls,DefaultB,0.0286028602860286,HCP_discovery
151425,lh,spls,DefaultC,0,HCP_discovery
151425,rh,spls,DefaultC,0,HCP_discovery
151425,lh,spls,DorsalAttentionA,0,HCP_discovery
151425,rh,spls,DorsalAttentionA,0,HCP_discovery
151425,lh,spls,DorsalAttentionB,0,HCP_discovery
151425,rh,spls,DorsalAttentionB,0,HCP_discovery
151425,lh,spls,SomatomotorA,0,HCP_discovery
151425,rh,spls,SomatomotorA,0,HCP_discovery
151425,lh,spls,SomatomotorB,0,HCP_discovery
151425,rh,spls,SomatomotorB,0,HCP_discovery
151425,lh,spls,TemporalParietal,0,HCP_discovery
151425,rh,spls,TemporalParietal,0,HCP_discovery
151425,lh,spls,VentralAttentionA,0,HCP_discovery
151425,rh,spls,VentralAttentionA,0,HCP_discovery
151425,lh,spls,VentralAttentionB,0,HCP_discovery
151425,rh,spls,VentralAttentionB,0,HCP_discovery
151425,lh,spls,VisualA,0,HCP_discovery
151425,rh,spls,VisualA,0,HCP_discovery
151425,lh,spls,VisualB,0,HCP_discovery
151425,rh,spls,VisualB,0,HCP_discovery
151425,lh,spls,VisualC,0,HCP_discovery
151425,rh,spls,VisualC,0,HCP_discovery
644044,lh,spls,Auditory,0,HCP_discovery
644044,rh,spls,Auditory,0,HCP_discovery
644044,lh,spls,ControlA,0,HCP_discovery
644044,rh,spls,ControlA,0,HCP_discovery
644044,lh,spls,ControlB,0.0658761528326746,HCP_discovery
644044,rh,spls,ControlB,0.120833333333333,HCP_discovery
644044,lh,spls,ControlC,0,HCP_discovery
644044,rh,spls,ControlC,0,HCP_discovery
644044,lh,spls,DefaultA,0.778702163061564,HCP_discovery
644044,rh,spls,DefaultA,0.577287066246057,HCP_discovery
644044,lh,spls,DefaultB,0.494358974358974,HCP_discovery
644044,rh,spls,DefaultB,0.444827586206897,HCP_discovery
644044,lh,spls,DefaultC,0,HCP_discovery
644044,rh,spls,DefaultC,0.392156862745098,HCP_discovery
644044,lh,spls,DorsalAttentionA,0,HCP_discovery
644044,rh,spls,DorsalAttentionA,0,HCP_discovery
644044,lh,spls,DorsalAttentionB,0,HCP_discovery
644044,rh,spls,DorsalAttentionB,0,HCP_discovery
644044,lh,spls,SomatomotorA,0,HCP_discovery
644044,rh,spls,SomatomotorA,0,HCP_discovery
644044,lh,spls,SomatomotorB,0,HCP_discovery
644044,rh,spls,SomatomotorB,0,HCP_discovery
644044,lh,spls,TemporalParietal,0,HCP_discovery
644044,rh,spls,TemporalParietal,0,HCP_discovery
644044,lh,spls,VentralAttentionA,0,HCP_discovery
644044,rh,spls,VentralAttentionA,0,HCP_discovery
644044,lh,spls,VentralAttentionB,0,HCP_discovery
644044,rh,spls,VentralAttentionB,0,HCP_discovery
644044,lh,spls,VisualA,0,HCP_discovery
644044,rh,spls,VisualA,0,HCP_discovery
644044,lh,spls,VisualB,0,HCP_discovery
644044,rh,spls,VisualB,0,HCP_discovery
644044,lh,spls,VisualC,0,HCP_discovery
644044,rh,spls,VisualC,0,HCP_discovery
128127,lh,spls,Auditory,0,HCP_discovery
128127,rh,spls,Auditory,0,HCP_discovery
128127,lh,spls,ControlA,0,HCP_discovery
128127,rh,spls,ControlA,0,HCP_discovery
128127,lh,spls,ControlB,0,HCP_discovery
128127,rh,spls,ControlB,0,HCP_discovery
128127,lh,spls,ControlC,0,HCP_discovery
128127,rh,spls,ControlC,0,HCP_discovery
128127,lh,spls,DefaultA,0.560185185185185,HCP_discovery
128127,rh,spls,DefaultA,0.911817636472705,HCP_discovery
128127,lh,spls,DefaultB,0.758483033932136,HCP_discovery
128127,rh,spls,DefaultB,0.154628687690743,HCP_discovery
128127,lh,spls,DefaultC,0,HCP_discovery
128127,rh,spls,DefaultC,0.14519427402863,HCP_discovery
128127,lh,spls,DorsalAttentionA,0,HCP_discovery
128127,rh,spls,DorsalAttentionA,0,HCP_discovery
128127,lh,spls,DorsalAttentionB,0,HCP_discovery
128127,rh,spls,DorsalAttentionB,0,HCP_discovery
128127,lh,spls,SomatomotorA,0,HCP_discovery
128127,rh,spls,SomatomotorA,0,HCP_discovery
128127,lh,spls,SomatomotorB,0,HCP_discovery
128127,rh,spls,SomatomotorB,0,HCP_discovery
128127,lh,spls,TemporalParietal,0,HCP_discovery
128127,rh,spls,TemporalParietal,0,HCP_discovery
128127,lh,spls,VentralAttentionA,0,HCP_discovery
128127,rh,spls,VentralAttentionA,0,HCP_discovery
128127,lh,spls,VentralAttentionB,0,HCP_discovery
128127,rh,spls,VentralAttentionB,0,HCP_discovery
128127,lh,spls,VisualA,0,HCP_discovery
128127,rh,spls,VisualA,0,HCP_discovery
128127,lh,spls,VisualB,0,HCP_discovery
128127,rh,spls,VisualB,0,HCP_discovery
128127,lh,spls,VisualC,0,HCP_discovery
128127,rh,spls,VisualC,0,HCP_discovery
146937,lh,spls,Auditory,0,HCP_discovery
146937,rh,spls,Auditory,0,HCP_discovery
146937,lh,spls,ControlA,0,HCP_discovery
146937,rh,spls,ControlA,0,HCP_discovery
146937,lh,spls,ControlB,0.412408759124088,HCP_discovery
146937,rh,spls,ControlB,0,HCP_discovery
146937,lh,spls,ControlC,0,HCP_discovery
146937,rh,spls,ControlC,0,HCP_discovery
146937,lh,spls,DefaultA,0.739130434782609,HCP_discovery
146937,rh,spls,DefaultA,1,HCP_discovery
146937,lh,spls,DefaultB,0.266932270916335,HCP_discovery
146937,rh,spls,DefaultB,0,HCP_discovery
146937,lh,spls,DefaultC,0,HCP_discovery
146937,rh,spls,DefaultC,0,HCP_discovery
146937,lh,spls,DorsalAttentionA,0,HCP_discovery
146937,rh,spls,DorsalAttentionA,0,HCP_discovery
146937,lh,spls,DorsalAttentionB,0,HCP_discovery
146937,rh,spls,DorsalAttentionB,0,HCP_discovery
146937,lh,spls,SomatomotorA,0,HCP_discovery
146937,rh,spls,SomatomotorA,0,HCP_discovery
146937,lh,spls,SomatomotorB,0,HCP_discovery
146937,rh,spls,SomatomotorB,0,HCP_discovery
146937,lh,spls,TemporalParietal,0,HCP_discovery
146937,rh,spls,TemporalParietal,0,HCP_discovery
146937,lh,spls,VentralAttentionA,0,HCP_discovery
146937,rh,spls,VentralAttentionA,0,HCP_discovery
146937,lh,spls,VentralAttentionB,0,HCP_discovery
146937,rh,spls,VentralAttentionB,0,HCP_discovery
146937,lh,spls,VisualA,0,HCP_discovery
146937,rh,spls,VisualA,0,HCP_discovery
146937,lh,spls,VisualB,0,HCP_discovery
146937,rh,spls,VisualB,0,HCP_discovery
146937,lh,spls,VisualC,0,HCP_discovery
146937,rh,spls,VisualC,0,HCP_discovery
585256,lh,spls,Auditory,0,HCP_discovery
585256,rh,spls,Auditory,0,HCP_discovery
585256,lh,spls,ControlA,0,HCP_discovery
585256,rh,spls,ControlA,0,HCP_discovery
585256,lh,spls,ControlB,0,HCP_discovery
585256,rh,spls,ControlB,0.0469715698393078,HCP_discovery
585256,lh,spls,ControlC,0,HCP_discovery
585256,rh,spls,ControlC,0,HCP_discovery
585256,lh,spls,DefaultA,0.683291770573566,HCP_discovery
585256,rh,spls,DefaultA,0.855901520637219,HCP_discovery
585256,lh,spls,DefaultB,0.649616368286445,HCP_discovery
585256,rh,spls,DefaultB,0.367768595041322,HCP_discovery
585256,lh,spls,DefaultC,0,HCP_discovery
585256,rh,spls,DefaultC,0,HCP_discovery
585256,lh,spls,DorsalAttentionA,0,HCP_discovery
585256,rh,spls,DorsalAttentionA,0,HCP_discovery
585256,lh,spls,DorsalAttentionB,0,HCP_discovery
585256,rh,spls,DorsalAttentionB,0,HCP_discovery
585256,lh,spls,SomatomotorA,0,HCP_discovery
585256,rh,spls,SomatomotorA,0,HCP_discovery
585256,lh,spls,SomatomotorB,0,HCP_discovery
585256,rh,spls,SomatomotorB,0,HCP_discovery
585256,lh,spls,TemporalParietal,0,HCP_discovery
585256,rh,spls,TemporalParietal,0,HCP_discovery
585256,lh,spls,VentralAttentionA,0,HCP_discovery
585256,rh,spls,VentralAttentionA,0,HCP_discovery
585256,lh,spls,VentralAttentionB,0,HCP_discovery
585256,rh,spls,VentralAttentionB,0,HCP_discovery
585256,lh,spls,VisualA,0,HCP_discovery
585256,rh,spls,VisualA,0,HCP_discovery
585256,lh,spls,VisualB,0,HCP_discovery
585256,rh,spls,VisualB,0,HCP_discovery
585256,lh,spls,VisualC,0,HCP_discovery
585256,rh,spls,VisualC,0,HCP_discovery
867468,lh,spls,Auditory,0,HCP_discovery
